Station Name,Grid Coordinates,Coordinates
GYX,"[26, 108]","[[[-71.4592856, 44.9197756], [-71.4645013, 44.898713900000004], [-71.4347526, 44.895016000000005], [-71.42953059999999, 44.91607750000001], [-71.4592856, 44.9197756]]]"
GYX,"[27, 108]","[[[-71.4295377, 44.9160784], [-71.4347598, 44.8950169], [-71.40502769999999, 44.891316100000004], [-71.3997993, 44.9123773], [-71.4295377, 44.9160784]]]"
GYX,"[28, 108]","[[[-71.399795, 44.9123767], [-71.40502339999999, 44.891315600000006], [-71.37528499999999, 44.887608900000004], [-71.3700504, 44.908669800000006], [-71.399795, 44.9123767]]]"
GYX,"[29, 108]","[[[-71.3700561, 44.9086705], [-71.3752908, 44.8876096], [-71.3455661, 44.8838997], [-71.3403251, 44.9049604], [-71.3700561, 44.9086705]]]"
GYX,"[30, 108]","[[[-71.3403166, 44.9049593], [-71.34555759999999, 44.8838987], [-71.31581809999999, 44.880181900000004], [-71.3105708, 44.901242200000006], [-71.3403166, 44.9049593]]]"
GYX,"[32, 109]","[[[-71.2755768, 44.9185937], [-71.28083529999999, 44.8975267], [-71.25109549999999, 44.8938004], [-71.2458308, 44.9148671], [-71.2755768, 44.9185937]]]"
GYX,"[34, 109]","[[[-71.2160999, 44.9111374], [-71.221371, 44.890071], [-71.1916415, 44.886336], [-71.1863641, 44.9074022], [-71.2160999, 44.9111374]]]"
GYX,"[37, 110]","[[[-71.1216016, 44.9209728], [-71.1268929, 44.8999145], [-71.097167, 44.8961654], [-71.0918694, 44.9172235], [-71.1216016, 44.9209728]]]"
GYX,"[38, 110]","[[[-71.0918636, 44.9172228], [-71.0971613, 44.8961647], [-71.0674263, 44.8924095], [-71.0621223, 44.9134673], [-71.0918636, 44.9172228]]]"
GYX,"[46, 111]","[[[-70.8487158, 44.9080954], [-70.8540642, 44.8870508], [-70.82435439999999, 44.8832593], [-70.81899969999999, 44.9043035], [-70.8487158, 44.9080954]]]"
GYX,"[47, 111]","[[[-70.818999, 44.9043034], [-70.8243537, 44.883259200000005], [-70.7946448, 44.879462700000005], [-70.7892838, 44.90050670000001], [-70.818999, 44.9043034]]]"
GYX,"[48, 112]","[[[-70.783916, 44.9215562], [-70.78928090000001, 44.9005094], [-70.75956370000002, 44.8967074], [-70.75419250000002, 44.917753899999994], [-70.783916, 44.9215562]]]"
GYX,"[51, 112]","[[[-70.6947478, 44.9101345], [-70.7001316, 44.8890885], [-70.6704172, 44.8852718], [-70.6650271, 44.9063175], [-70.6947478, 44.9101345]]]"
GYX,"[52, 112]","[[[-70.6650329, 44.9063183], [-70.670423, 44.8852725], [-70.6407224, 44.881452599999996], [-70.635326, 44.902497999999994], [-70.6650329, 44.9063183]]]"
GYX,"[54, 113]","[[[-70.6002097, 44.9197298], [-70.6056174, 44.8986777], [-70.57591239999999, 44.8948477], [-70.5704985, 44.9158995], [-70.6002097, 44.9197298]]]"
GYX,"[57, 113]","[[[-70.5110674, 44.9082227], [-70.5164939, 44.8871714], [-70.4867961, 44.8833273], [-70.4813632, 44.9043782], [-70.5110674, 44.9082227]]]"
GYX,"[59, 114]","[[[-70.4462277, 44.9215492], [-70.45166449999999, 44.90052], [-70.4219694, 44.8966667], [-70.4165263, 44.917695599999995], [-70.4462277, 44.9215492]]]"
GYX,"[60, 114]","[[[-70.4165163, 44.9176943], [-70.42195939999999, 44.8966654], [-70.3922468, 44.892804700000006], [-70.38679739999999, 44.91383340000001], [-70.4165163, 44.9176943]]]"
GYX,"[61, 114]","[[[-70.3868045, 44.9138343], [-70.3922539, 44.8928057], [-70.3625579, 44.888942199999995], [-70.3571022, 44.90997049999999], [-70.3868045, 44.9138343]]]"
GYX,"[62, 114]","[[[-70.3571022, 44.9099705], [-70.3625579, 44.8889422], [-70.3328642, 44.885074], [-70.3274023, 44.906102100000005], [-70.3571022, 44.9099705]]]"
GYX,"[63, 114]","[[[-70.3273994, 44.9061017], [-70.3328614, 44.8850736], [-70.3031644, 44.8811999], [-70.2976962, 44.9022277], [-70.3273994, 44.9061017]]]"
GYX,"[66, 115]","[[[-70.2328266, 44.9155196], [-70.2383145, 44.89447740000001], [-70.2086299, 44.890590800000005], [-70.2031357, 44.911632700000006], [-70.2328266, 44.9155196]]]"
GYX,"[68, 115]","[[[-70.1734201, 44.9077376], [-70.1789206, 44.886696], [-70.14924359999999, 44.8828003], [-70.14373679999999, 44.9038417], [-70.1734201, 44.9077376]]]"
GYX,"[70, 116]","[[[-70.108531, 44.9209588], [-70.1140433, 44.8999331], [-70.0843478, 44.8960255], [-70.0788292, 44.9170509], [-70.108531, 44.9209588]]]"
GYX,"[73, 116]","[[[-70.0194514, 44.9092235], [-70.0249825, 44.8881986], [-69.99529709999999, 44.8842773], [-69.9897597, 44.9053019], [-70.0194514, 44.9092235]]]"
GYX,"[75, 117]","[[[-69.9545269, 44.9224094], [-69.96007510000001, 44.9013803], [-69.93038830000002, 44.8974492], [-69.92483370000002, 44.918478099999994], [-69.9545269, 44.9224094]]]"
GYX,"[76, 117]","[[[-69.9248437, 44.9184794], [-69.9303983, 44.8974506], [-69.9007338, 44.8935174], [-69.895173, 44.914546], [-69.9248437, 44.9184794]]]"
GYX,"[77, 117]","[[[-69.8951602, 44.9145443], [-69.900721, 44.8935157], [-69.87103330000001, 44.8895745], [-69.86546620000001, 44.9106028], [-69.8951602, 44.9145443]]]"
GYX,"[79, 117]","[[[-69.835789, 44.9066584], [-69.8413623, 44.8856304], [-69.8116738, 44.881679], [-69.80609419999999, 44.902706699999996], [-69.835789, 44.9066584]]]"
GYX,"[81, 118]","[[[-69.7708425, 44.9197657], [-69.7764286, 44.898749699999996], [-69.74675020000001, 44.89478999999999], [-69.7411577, 44.915805799999994], [-69.7708425, 44.9197657]]]"
GYX,"[82, 118]","[[[-69.7411606, 44.9158062], [-69.746753, 44.8947904], [-69.71708269999999, 44.8908269], [-69.711484, 44.9118424], [-69.7411606, 44.9158062]]]"
GYX,"[83, 118]","[[[-69.7114854, 44.9118426], [-69.7170841, 44.890827], [-69.6874191, 44.8868592], [-69.6818141, 44.907874400000004], [-69.7114854, 44.9118426]]]"
GYX,"[85, 118]","[[[-69.6521368, 44.9039003], [-69.657748, 44.8828854], [-69.6280879, 44.8789081], [-69.6224704, 44.8999227], [-69.6521368, 44.9039003]]]"
GYX,"[87, 119]","[[[-69.5871681, 44.9169531], [-69.5927948, 44.8959399], [-69.5631277, 44.891952100000005], [-69.55749469999999, 44.91296500000001], [-69.5871681, 44.9169531]]]"
GYX,"[89, 119]","[[[-69.5278309, 44.9089732], [-69.5334701, 44.8879606], [-69.5038164, 44.8839646], [-69.4981709, 44.9049768], [-69.5278309, 44.9089732]]]"
GYX,"[90, 119]","[[[-69.4981624, 44.9049757], [-69.5038079, 44.8839634], [-69.4741396, 44.8799603], [-69.4684878, 44.9009723], [-69.4981624, 44.9049757]]]"
GYX,"[91, 120]","[[[-69.4628391, 44.9219881], [-69.4684944, 44.9009753], [-69.4388366, 44.8969692], [-69.433175, 44.9179816], [-69.4628391, 44.9219881]]]"
GYX,"[92, 120]","[[[-69.4331764, 44.9179818], [-69.43883799999999, 44.8969694], [-69.40918549999999, 44.8929589], [-69.4035177, 44.913971100000005], [-69.4331764, 44.9179818]]]"
GYX,"[93, 120]","[[[-69.4035063, 44.9139695], [-69.4091741, 44.8929573], [-69.3795013, 44.8889391], [-69.37382720000001, 44.909951], [-69.4035063, 44.9139695]]]"
GYX,"[94, 120]","[[[-69.3738329, 44.9099518], [-69.37950699999999, 44.888939900000004], [-69.349848, 44.884918400000004], [-69.3441677, 44.905930000000005], [-69.3738329, 44.9099518]]]"
GYX,"[24, 108]","[[[-71.5187945, 44.9271568], [-71.5239976, 44.906094599999996], [-71.4942486, 44.90240669999999], [-71.4890393, 44.92346859999999], [-71.5187945, 44.9271568]]]"
GYX,"[26, 109]","[[[-71.4540638, 44.9408493], [-71.4592843, 44.919780700000004], [-71.4295293, 44.9160825], [-71.4243025, 44.937150800000005], [-71.4540638, 44.9408493]]]"
GYX,"[29, 109]","[[[-71.3648153, 44.9297434], [-71.3700548, 44.9086756], [-71.3403239, 44.9049654], [-71.3350781, 44.9260329], [-71.3648153, 44.9297434]]]"
GYX,"[30, 109]","[[[-71.3350695, 44.9260319], [-71.3403153, 44.904964299999996], [-71.3105695, 44.901247299999994], [-71.30531739999999, 44.92231449999999], [-71.3350695, 44.9260319]]]"
GYX,"[32, 110]","[[[-71.2703176, 44.9396513], [-71.2755773, 44.9185917], [-71.24583129999999, 44.9148651], [-71.24056519999999, 44.9359245], [-71.2703176, 44.9396513]]]"
GYX,"[34, 110]","[[[-71.210828, 44.9321946], [-71.2161004, 44.9111354], [-71.1863646, 44.9074001], [-71.1810859, 44.928459], [-71.210828, 44.9321946]]]"
GYX,"[36, 110]","[[[-71.1513397, 44.9247179], [-71.15662479999999, 44.903659299999994], [-71.12688939999998, 44.8999141], [-71.12159799999998, 44.9209724], [-71.1513397, 44.9247179]]]"
GYX,"[37, 111]","[[[-71.116311, 44.9420158], [-71.1216026, 44.9209688], [-71.0918704, 44.9172194], [-71.08657240000001, 44.9382662], [-71.116311, 44.9420158]]]"
GYX,"[40, 111]","[[[-71.0270937, 44.9307517], [-71.0324043, 44.9097055], [-71.0026705, 44.905940900000004], [-70.9973536, 44.9269868], [-71.0270937, 44.9307517]]]"
GYX,"[42, 111]","[[[-70.9676236, 44.9232183], [-70.9729468, 44.9021726], [-70.9432219, 44.8983992], [-70.9378924, 44.9194445], [-70.9676236, 44.9232183]]]"
GYX,"[42, 112]","[[[-70.9622958, 44.9442698], [-70.96762290000001, 44.9232213], [-70.93789170000001, 44.9194476], [-70.93255830000001, 44.9404958], [-70.9622958, 44.9442698]]]"
GYX,"[43, 112]","[[[-70.9325612, 44.9404961], [-70.9378945, 44.919447899999994], [-70.9081714, 44.915670199999994], [-70.90283170000001, 44.93671809999999], [-70.9325612, 44.9404961]]]"
GYX,"[44, 112]","[[[-70.9028296, 44.9367179], [-70.9081693, 44.9156699], [-70.8784442, 44.9118869], [-70.8730982, 44.932934599999996], [-70.9028296, 44.9367179]]]"
GYX,"[45, 112]","[[[-70.8730939, 44.932934], [-70.8784399, 44.9118864], [-70.84870860000001, 44.9080976], [-70.84335630000001, 44.929145], [-70.8730939, 44.932934]]]"
GYX,"[47, 112]","[[[-70.8136396, 44.9253536], [-70.8189982, 44.904306500000004], [-70.789283, 44.9005097], [-70.7839181, 44.9215565], [-70.8136396, 44.9253536]]]"
GYX,"[48, 113]","[[[-70.7785448, 44.942615], [-70.78391470000001, 44.9215613], [-70.75419120000001, 44.917759000000004], [-70.7488151, 44.9388124], [-70.7785448, 44.942615]]]"
GYX,"[49, 113]","[[[-70.7488151, 44.9388124], [-70.75419120000001, 44.917759000000004], [-70.72447020000001, 44.913952], [-70.71908770000002, 44.935005100000005], [-70.7488151, 44.9388124]]]"
GYX,"[50, 113]","[[[-70.7190863, 44.9350049], [-70.7244688, 44.9139518], [-70.6947472, 44.9101397], [-70.68935839999999, 44.9311925], [-70.7190863, 44.9350049]]]"
GYX,"[51, 113]","[[[-70.6893577, 44.9311925], [-70.69474650000001, 44.9101396], [-70.66502580000001, 44.9063226], [-70.65963080000002, 44.9273752], [-70.6893577, 44.9311925]]]"
GYX,"[53, 113]","[[[-70.6299226, 44.9235553], [-70.635324, 44.902502999999996], [-70.6056181, 44.898677799999994], [-70.6002104, 44.91972989999999], [-70.6299226, 44.9235553]]]"
GYX,"[56, 114]","[[[-70.5353611, 44.9330837], [-70.54077910000001, 44.912053699999994], [-70.51106680000001, 44.90821319999999], [-70.50564260000002, 44.92924289999999], [-70.5353611, 44.9330837]]]"
GYX,"[59, 115]","[[[-70.4407815, 44.9426025], [-70.4462254, 44.9215583], [-70.41652400000001, 44.9177047], [-70.41107380000001, 44.938748600000004], [-70.4407815, 44.9426025]]]"
GYX,"[60, 115]","[[[-70.4110638, 44.9387473], [-70.41651399999999, 44.9177034], [-70.38679499999999, 44.9138425], [-70.3813385, 44.9348861], [-70.4110638, 44.9387473]]]"
GYX,"[63, 115]","[[[-70.321928, 44.9271538], [-70.3273971, 44.9061108], [-70.2976938, 44.9022368], [-70.2922185, 44.923279599999994], [-70.321928, 44.9271538]]]"
GYX,"[67, 116]","[[[-70.1976295, 44.9326514], [-70.203123, 44.9116248], [-70.173406, 44.907729499999995], [-70.1679062, 44.928755699999996], [-70.1976295, 44.9326514]]]"
GYX,"[70, 117]","[[[-70.1030131, 44.9419934], [-70.10853, 44.9209629], [-70.0788282, 44.917055], [-70.073305, 44.938085199999996], [-70.1030131, 44.9419934]]]"
GYX,"[71, 117]","[[[-70.0733122, 44.9380862], [-70.07883530000001, 44.9170559], [-70.04915020000001, 44.9131452], [-70.04362080000001, 44.934175200000006], [-70.0733122, 44.9380862]]]"
GYX,"[76, 118]","[[[-69.91929, 44.9394929], [-69.9248448, 44.9184754], [-69.8951741, 44.914542], [-69.88961300000001, 44.9355592], [-69.91929, 44.9394929]]]"
GYX,"[77, 118]","[[[-69.8896002, 44.9355575], [-69.8951613, 44.914540200000005], [-69.86546729999999, 44.9105987], [-69.8599, 44.9316157], [-69.8896002, 44.9355575]]]"
GYX,"[82, 119]","[[[-69.7355649, 44.9368218], [-69.7411603, 44.915807199999996], [-69.7114837, 44.911843399999995], [-69.7058821, 44.93285769999999], [-69.7355649, 44.9368218]]]"
GYX,"[83, 119]","[[[-69.7058835, 44.9328579], [-69.7114852, 44.911843600000005], [-69.6818139, 44.9078754], [-69.6762059, 44.9288894], [-69.7058835, 44.9328579]]]"
GYX,"[85, 119]","[[[-69.6465223, 44.9249151], [-69.6521365, 44.9039014], [-69.6224701, 44.8999238], [-69.6168497, 44.920937200000004], [-69.6465223, 44.9249151]]]"
GYX,"[87, 120]","[[[-69.5815373, 44.937969], [-69.58716749999999, 44.9169551], [-69.5574941, 44.912967], [-69.5518576, 44.933980600000005], [-69.5815373, 44.937969]]]"
GYX,"[93, 121]","[[[-69.3978351, 44.9349815], [-69.403506, 44.9139706], [-69.3738269, 44.909952], [-69.3681498, 44.930962699999995], [-69.3978351, 44.9349815]]]"
GYX,"[94, 121]","[[[-69.3681555, 44.9309635], [-69.3738326, 44.9099528], [-69.3441674, 44.9059311], [-69.3384841, 44.9269414], [-69.3681555, 44.9309635]]]"
GYX,"[24, 109]","[[[-71.5135854, 44.948231], [-71.5187933, 44.9271619], [-71.489038, 44.9234737], [-71.4838238, 44.944542600000005], [-71.5135854, 44.948231]]]"
GYX,"[26, 110]","[[[-71.4488425, 44.9619085], [-71.4540643, 44.9408473], [-71.424303, 44.9371488], [-71.4190749, 44.958209800000006], [-71.4488425, 44.9619085]]]"
GYX,"[28, 110]","[[[-71.3893267, 44.9545085], [-71.3945611, 44.9334478], [-71.3648101, 44.9297406], [-71.3595693, 44.9508011], [-71.3893267, 44.9545085]]]"
GYX,"[29, 110]","[[[-71.3595751, 44.9508018], [-71.3648158, 44.9297414], [-71.3350786, 44.9260309], [-71.3298315, 44.9470911], [-71.3595751, 44.9508018]]]"
GYX,"[30, 110]","[[[-71.3298229, 44.94709], [-71.33507, 44.9260298], [-71.3053179, 44.922312500000004], [-71.30006440000001, 44.9433725], [-71.3298229, 44.94709]]]"
GYX,"[32, 111]","[[[-71.2650586, 44.9606956], [-71.27031860000001, 44.939647300000004], [-71.2405662, 44.93592040000001], [-71.2352998, 44.95696850000001], [-71.2650586, 44.9606956]]]"
GYX,"[36, 111]","[[[-71.1460554, 44.9457611], [-71.1513408, 44.9247139], [-71.121599, 44.9209683], [-71.1163074, 44.9420153], [-71.1460554, 44.9457611]]]"
GYX,"[40, 112]","[[[-71.0217785, 44.9518037], [-71.027093, 44.9307547], [-70.99735279999999, 44.9269899], [-70.99203209999999, 44.948038600000004], [-71.0217785, 44.9518037]]]"
GYX,"[49, 114]","[[[-70.7434436, 44.9598353], [-70.74881740000001, 44.938803300000004], [-70.7190901, 44.934996000000005], [-70.7137099, 44.95602770000001], [-70.7434436, 44.9598353]]]"
GYX,"[50, 114]","[[[-70.7137085, 44.9560275], [-70.71908859999999, 44.934995799999996], [-70.68936079999999, 44.931183399999995], [-70.68397429999999, 44.952214899999994], [-70.7137085, 44.9560275]]]"
GYX,"[54, 115]","[[[-70.589392, 44.9618059], [-70.5948044, 44.9407604], [-70.5650868, 44.9369298], [-70.5596681, 44.957975000000005], [-70.589392, 44.9618059]]]"
GYX,"[55, 115]","[[[-70.5596631, 44.9579744], [-70.5650818, 44.9369291], [-70.5353566, 44.9330925], [-70.5299316, 44.9541375], [-70.5596631, 44.9579744]]]"
GYX,"[56, 115]","[[[-70.5299338, 44.9541378], [-70.5353588, 44.9330928], [-70.5056403, 44.929252], [-70.50020889999999, 44.950296699999996], [-70.5299338, 44.9541378]]]"
GYX,"[57, 115]","[[[-70.5002118, 44.9502971], [-70.5056431, 44.9292524], [-70.4759327, 44.9254077], [-70.47049510000001, 44.9464521], [-70.5002118, 44.9502971]]]"
GYX,"[58, 115]","[[[-70.4704944, 44.946452], [-70.475932, 44.9254076], [-70.4462225, 44.921557899999996], [-70.4407786, 44.942602099999995], [-70.4704944, 44.946452]]]"
GYX,"[59, 116]","[[[-70.4353399, 44.9636252], [-70.440783, 44.9425964], [-70.4110754, 44.9387425], [-70.4056259, 44.959770999999996], [-70.4353399, 44.9636252]]]"
GYX,"[61, 116]","[[[-70.3758915, 44.9559092], [-70.3813472, 44.934881], [-70.35163859999999, 44.931016899999996], [-70.34617659999999, 44.952044799999996], [-70.3758915, 44.9559092]]]"
GYX,"[62, 116]","[[[-70.3461766, 44.9520448], [-70.3516386, 44.9310169], [-70.3219324, 44.927148100000004], [-70.31646409999999, 44.9481758], [-70.3461766, 44.9520448]]]"
GYX,"[63, 116]","[[[-70.3164612, 44.9481754], [-70.3219296, 44.9271478], [-70.29222, 44.9232735], [-70.2867454, 44.9443009], [-70.3164612, 44.9481754]]]"
GYX,"[64, 116]","[[[-70.2867497, 44.9443015], [-70.2922243, 44.9232741], [-70.2625258, 44.9193963], [-70.25704490000001, 44.9404234], [-70.2867497, 44.9443015]]]"
GYX,"[68, 117]","[[[-70.1624166, 44.9497929], [-70.1679209, 44.9287618], [-70.1382313, 44.9248656], [-70.1327208, 44.945896499999996], [-70.1624166, 44.9497929]]]"
GYX,"[70, 118]","[[[-70.097497, 44.9630085], [-70.1030142, 44.941989400000004], [-70.07330610000001, 44.938081200000006], [-70.06778270000001, 44.95910010000001], [-70.097497, 44.9630085]]]"
GYX,"[71, 118]","[[[-70.0677898, 44.9591011], [-70.0733132, 44.938082099999995], [-70.0436218, 44.93417109999999], [-70.0380921, 44.95518979999999], [-70.0677898, 44.9591011]]]"
GYX,"[72, 118]","[[[-70.0380864, 44.955189], [-70.0436161, 44.9341704], [-70.0139157, 44.9302532], [-70.00837969999999, 44.951271500000004], [-70.0380864, 44.955189]]]"
GYX,"[73, 118]","[[[-70.0083797, 44.9512715], [-70.01391570000001, 44.930253199999996], [-69.98421780000001, 44.926331299999994], [-69.97867550000001, 44.94734929999999], [-70.0083797, 44.9512715]]]"
GYX,"[75, 119]","[[[-69.9434276, 44.9644407], [-69.9489791, 44.943424199999995], [-69.9192797, 44.939492599999994], [-69.913722, 44.96050879999999], [-69.9434276, 44.9644407]]]"
GYX,"[76, 119]","[[[-69.913732, 44.9605102], [-69.9192897, 44.9394939], [-69.8896128, 44.935560200000005], [-69.8840487, 44.95657620000001], [-69.913732, 44.9605102]]]"
GYX,"[77, 119]","[[[-69.8840359, 44.9565745], [-69.88959990000001, 44.9355585], [-69.85989970000001, 44.9316167], [-69.85432940000001, 44.9526324], [-69.8840359, 44.9565745]]]"
GYX,"[81, 120]","[[[-69.7596599, 44.9617993], [-69.7652525, 44.9407836], [-69.7355615, 44.9368234], [-69.72996260000001, 44.957838800000005], [-69.7596599, 44.9617993]]]"
GYX,"[83, 120]","[[[-69.7002777, 44.9538749], [-69.7058829, 44.932859900000004], [-69.6762054, 44.928891400000005], [-69.6705939, 44.94990620000001], [-69.7002777, 44.9538749]]]"
GYX,"[85, 120]","[[[-69.640904, 44.9459316], [-69.64652170000001, 44.9249171], [-69.61684910000001, 44.9209392], [-69.61122510000001, 44.9419534], [-69.640904, 44.9459316]]]"
GYX,"[87, 121]","[[[-69.5759037, 44.9589827], [-69.581537, 44.93797], [-69.5518573, 44.9339817], [-69.5462178, 44.95499409999999], [-69.5759037, 44.9589827]]]"
GYX,"[89, 121]","[[[-69.5165414, 44.9510017], [-69.52218719999999, 44.9299895], [-69.49252109999999, 44.9259929], [-69.48686899999998, 44.947004699999994], [-69.5165414, 44.9510017]]]"
GYX,"[92, 122]","[[[-69.4218478, 44.95999], [-69.4275127, 44.9389901], [-69.39784759999999, 44.934979], [-69.39217649999999, 44.955978699999996], [-69.4218478, 44.95999]]]"
GYX,"[24, 110]","[[[-71.5083768, 44.9692908], [-71.5135859, 44.948229000000005], [-71.4838243, 44.9445405], [-71.4786089, 44.965602100000005], [-71.5083768, 44.9692908]]]"
GYX,"[25, 110]","[[[-71.4786096, 44.9656022], [-71.483825, 44.944540599999996], [-71.4540672, 44.9408476], [-71.4488454, 44.9619089], [-71.4786096, 44.9656022]]]"
GYX,"[28, 111]","[[[-71.3840929, 44.9755539], [-71.3893277, 44.9545045], [-71.3595703, 44.950797099999996], [-71.3543293, 44.971846199999995], [-71.3840929, 44.9755539]]]"
GYX,"[29, 111]","[[[-71.354335, 44.9718469], [-71.35957610000001, 44.950797800000004], [-71.32983250000001, 44.947087100000005], [-71.32458510000001, 44.96813590000001], [-71.354335, 44.9718469]]]"
GYX,"[30, 111]","[[[-71.3245765, 44.9681349], [-71.32982390000001, 44.947086000000006], [-71.30006540000001, 44.943368400000004], [-71.29481170000001, 44.964417000000005], [-71.3245765, 44.9681349]]]"
GYX,"[31, 111]","[[[-71.294816, 44.9644176], [-71.3000697, 44.943369], [-71.2703222, 44.939647699999995], [-71.2650621, 44.96069609999999], [-71.294816, 44.9644176]]]"
GYX,"[32, 112]","[[[-71.2597939, 44.9817498], [-71.26505780000001, 44.9606987], [-71.2352991, 44.9569715], [-71.23002890000001, 44.9780224], [-71.2597939, 44.9817498]]]"
GYX,"[34, 112]","[[[-71.200279, 44.974292], [-71.20555549999999, 44.953241299999995], [-71.1758072, 44.949505499999994], [-71.1705243, 44.970555899999994], [-71.200279, 44.974292]]]"
GYX,"[36, 112]","[[[-71.1407655, 44.9668142], [-71.14605470000001, 44.9457642], [-71.1163066, 44.9420184], [-71.11101120000001, 44.9630682], [-71.1407655, 44.9668142]]]"
GYX,"[38, 113]","[[[-71.0759562, 44.9803795], [-71.0812629, 44.9593231], [-71.0515089, 44.955567], [-71.0461959, 44.9766232], [-71.0759562, 44.9803795]]]"
GYX,"[41, 113]","[[[-70.986708, 44.9690996], [-70.9920336, 44.948044], [-70.9622952, 44.9442749], [-70.9569633, 44.965330200000004], [-70.986708, 44.9690996]]]"
GYX,"[42, 113]","[[[-70.9569626, 44.9653302], [-70.9622945, 44.944274799999995], [-70.932557, 44.940500799999995], [-70.9272187, 44.96155589999999], [-70.9569626, 44.9653302]]]"
GYX,"[43, 114]","[[[-70.9218879, 44.9825807], [-70.9272239, 44.9615471], [-70.8974881, 44.9577689], [-70.89214580000001, 44.9788022], [-70.9218879, 44.9825807]]]"
GYX,"[46, 114]","[[[-70.8326516, 44.9712288], [-70.8380065, 44.950196], [-70.8082778, 44.9464036], [-70.8029166, 44.96743609999999], [-70.8326516, 44.9712288]]]"
GYX,"[47, 114]","[[[-70.8029158, 44.967436], [-70.8082771, 44.9464035], [-70.7785493, 44.9426062], [-70.7731817, 44.9636384], [-70.8029158, 44.967436]]]"
GYX,"[48, 114]","[[[-70.7731796, 44.9636381], [-70.7785472, 44.9426059], [-70.74881740000001, 44.9388033], [-70.7434436, 44.959835299999995], [-70.7731796, 44.9636381]]]"
GYX,"[49, 115]","[[[-70.7380604, 44.9808913], [-70.74344119999999, 44.9598444], [-70.71370759999999, 44.9560368], [-70.70832039999999, 44.9770834], [-70.7380604, 44.9808913]]]"
GYX,"[50, 115]","[[[-70.708319, 44.9770832], [-70.7137061, 44.956036600000004], [-70.683972, 44.952224], [-70.6785785, 44.9732703], [-70.708319, 44.9770832]]]"
GYX,"[51, 115]","[[[-70.6785778, 44.9732702], [-70.6839713, 44.9522239], [-70.65423799999999, 44.9484063], [-70.64883819999999, 44.9694524], [-70.6785778, 44.9732702]]]"
GYX,"[52, 115]","[[[-70.6488439, 44.9694531], [-70.65424370000001, 44.948407], [-70.6245243, 44.9445862], [-70.6191182, 44.9656321], [-70.6488439, 44.9694531]]]"
GYX,"[53, 115]","[[[-70.6191175, 44.965632], [-70.6245236, 44.944586199999996], [-70.5948051, 44.940760499999996], [-70.5893927, 44.961805999999996], [-70.6191175, 44.965632]]]"
GYX,"[54, 116]","[[[-70.5839819, 44.98283], [-70.5893935, 44.9617998], [-70.5596697, 44.957969], [-70.5542517, 44.9789988], [-70.5839819, 44.98283]]]"
GYX,"[56, 116]","[[[-70.5245111, 44.9751613], [-70.52993529999999, 44.954131700000005], [-70.5002105, 44.950290700000004], [-70.49477999999999, 44.971320000000006], [-70.5245111, 44.9751613]]]"
GYX,"[65, 118]","[[[-70.2460723, 44.9824757], [-70.25155799999999, 44.9614551], [-70.22184639999999, 44.9575717], [-70.21635439999999, 44.978592000000006], [-70.2460723, 44.9824757]]]"
GYX,"[66, 118]","[[[-70.2163573, 44.9785923], [-70.2218493, 44.957572], [-70.1921458, 44.953684599999995], [-70.1866475, 44.974704599999995], [-70.2163573, 44.9785923]]]"
GYX,"[68, 118]","[[[-70.1569131, 44.9708087], [-70.1624176, 44.9497889], [-70.1327218, 44.9458924], [-70.127211, 44.9669119], [-70.1569131, 44.9708087]]]"
GYX,"[69, 118]","[[[-70.1272081, 44.9669115], [-70.13271900000001, 44.945892], [-70.1030199, 44.9419901], [-70.0975028, 44.963009299999996], [-70.1272081, 44.9669115]]]"
GYX,"[79, 120]","[[[-69.8190589, 44.9697057], [-69.824639, 44.9486895], [-69.7949317, 44.9447372], [-69.78934530000001, 44.9657531], [-69.8190589, 44.9697057]]]"
GYX,"[83, 121]","[[[-69.6946693, 44.9748898], [-69.7002775, 44.953876], [-69.6705937, 44.9499072], [-69.6649792, 44.9709208], [-69.6946693, 44.9748898]]]"
GYX,"[84, 121]","[[[-69.6649749, 44.9709202], [-69.6705894, 44.9499066], [-69.6408995, 44.945932], [-69.6352787, 44.9669453], [-69.6649749, 44.9709202]]]"
GYX,"[85, 121]","[[[-69.635283, 44.9669459], [-69.6409037, 44.9459326], [-69.6112248, 44.9419544], [-69.6055978, 44.962967400000004], [-69.635283, 44.9669459]]]"
GYX,"[86, 121]","[[[-69.6055935, 44.9629668], [-69.6112206, 44.941953899999994], [-69.5815356, 44.9379698], [-69.5759023, 44.9589825], [-69.6055935, 44.9629668]]]"
GYX,"[86, 122]","[[[-69.5999673, 44.9839644], [-69.6055946, 44.9629628], [-69.5759034, 44.9589785], [-69.5702698, 44.9799798], [-69.5999673, 44.9839644]]]"
GYX,"[87, 122]","[[[-69.5702712, 44.97998], [-69.57590479999999, 44.958978699999996], [-69.54621889999999, 44.954989999999995], [-69.54057899999998, 44.975991099999995], [-69.5702712, 44.97998]]]"
GYX,"[88, 122]","[[[-69.5405804, 44.9759913], [-69.5462203, 44.9549902], [-69.5165397, 44.950997199999996], [-69.5108935, 44.971998], [-69.5405804, 44.9759913]]]"
GYX,"[92, 123]","[[[-69.4161771, 44.9809988], [-69.4218467, 44.959994], [-69.3921754, 44.9559827], [-69.3864996, 44.9769871], [-69.4161771, 44.9809988]]]"
