Station Name,Grid Coordinates,Coordinates
CAR,"[35, 158]","[[[-69.3382417, 46.9586667], [-69.34404669999999, 46.937979], [-69.31374659999999, 46.9340139], [-69.30793499999999, 46.9547014], [-69.3382417, 46.9586667]]]"
CAR,"[36, 158]","[[[-69.3079321, 46.954701], [-69.3137436, 46.9340136], [-69.2834403, 46.930043], [-69.27762229999999, 46.950730199999995], [-69.3079321, 46.954701]]]"
CAR,"[37, 158]","[[[-69.2776266, 46.9507308], [-69.2834447, 46.930043500000004], [-69.2531527, 46.9260694], [-69.2473281, 46.946756300000004], [-69.2776266, 46.9507308]]]"
CAR,"[38, 158]","[[[-69.2473194, 46.9467552], [-69.2531439, 46.926068199999996], [-69.22283709999999, 46.922087], [-69.217006, 46.9427737], [-69.2473194, 46.9467552]]]"
CAR,"[40, 159]","[[[-69.1808653, 46.9594873], [-69.1867084, 46.9387944], [-69.1564118, 46.934804899999996], [-69.1505623, 46.955497599999994], [-69.1808653, 46.9594873]]]"
CAR,"[41, 159]","[[[-69.1505608, 46.9554974], [-69.1564104, 46.9348048], [-69.1261136, 46.9308102], [-69.1202575, 46.951502600000005], [-69.1505608, 46.9554974]]]"
CAR,"[43, 159]","[[[-69.0899611, 46.9475036], [-69.0958237, 46.9268114], [-69.0655292, 46.922807], [-69.0596601, 46.9434989], [-69.0899611, 46.9475036]]]"
CAR,"[48, 160]","[[[-68.9326016, 46.948113], [-68.9384977, 46.9274316], [-68.9082215, 46.9234047], [-68.9023189, 46.9440859], [-68.9326016, 46.948113]]]"
CAR,"[50, 161]","[[[-68.8661261, 46.9607189], [-68.8720356, 46.94004940000001], [-68.841761, 46.936013200000005], [-68.835845, 46.956682400000005], [-68.8661261, 46.9607189]]]"
CAR,"[53, 161]","[[[-68.775253, 46.9485902], [-68.781182, 46.927921399999995], [-68.7509037, 46.923869399999994], [-68.74496819999999, 46.94453789999999], [-68.775253, 46.9485902]]]"
CAR,"[54, 161]","[[[-68.7449653, 46.9445375], [-68.75090080000001, 46.923869], [-68.7206194, 46.9198114], [-68.7146774, 46.9404797], [-68.7449653, 46.9445375]]]"
CAR,"[57, 162]","[[[-68.6481683, 46.953041], [-68.6541305, 46.9323609], [-68.6238564, 46.9282896], [-68.6178877, 46.9489695], [-68.6481683, 46.953041]]]"
CAR,"[58, 162]","[[[-68.6178877, 46.9489695], [-68.6238564, 46.9282896], [-68.5935849, 46.9242136], [-68.5876097, 46.9448932], [-68.6178877, 46.9489695]]]"
CAR,"[61, 163]","[[[-68.5210772, 46.9573905], [-68.52706579999999, 46.9367229], [-68.4967959, 46.9326324], [-68.49080079999999, 46.9532997], [-68.5210772, 46.9573905]]]"
CAR,"[63, 163]","[[[-68.4605372, 46.9492056], [-68.46653880000001, 46.9285385], [-68.4362655, 46.9244373], [-68.4302574, 46.9451042], [-68.4605372, 46.9492056]]]"
CAR,"[65, 164]","[[[-68.3939743, 46.9616534], [-68.3999898, 46.9409962], [-68.3697154, 46.9368853], [-68.3636934, 46.9575422], [-68.3939743, 46.9616534]]]"
CAR,"[66, 164]","[[[-68.3637021, 46.9575434], [-68.3697241, 46.9368865], [-68.3394698, 46.9327732], [-68.3334413, 46.9534298], [-68.3637021, 46.9575434]]]"
CAR,"[68, 164]","[[[-68.3031672, 46.9493094], [-68.3092022, 46.928653], [-68.2789446, 46.924529], [-68.27290310000001, 46.945185099999996], [-68.3031672, 46.9493094]]]"
CAR,"[69, 164]","[[[-68.2729075, 46.9451857], [-68.2789489, 46.92452960000001], [-68.24870270000001, 46.92040200000001], [-68.24265480000001, 46.94105790000001], [-68.2729075, 46.9451857]]]"
CAR,"[71, 165]","[[[-68.2063351, 46.9575789], [-68.2123928, 46.9369248], [-68.1821339, 46.932786], [-68.1760697, 46.9534398], [-68.2063351, 46.9575789]]]"
CAR,"[74, 165]","[[[-68.115563, 46.9451495], [-68.12164019999999, 46.9244962], [-68.09140389999999, 46.9203451], [-68.08532029999999, 46.940998199999996], [-68.115563, 46.9451495]]]"
CAR,"[75, 166]","[[[-68.079224, 46.9616556], [-68.0853121, 46.941000100000004], [-68.0550576, 46.93684210000001], [-68.048963, 46.95749730000001], [-68.079224, 46.9616556]]]"
CAR,"[76, 166]","[[[-68.0489601, 46.9574969], [-68.0550546, 46.9368417], [-68.024797, 46.932678], [-68.01869590000001, 46.953333], [-68.0489601, 46.9574969]]]"
CAR,"[78, 166]","[[[-67.9884476, 46.9491662], [-67.9945551, 46.9285114], [-67.9643, 46.9243379], [-67.958186, 46.9449924], [-67.9884476, 46.9491662]]]"
CAR,"[79, 166]","[[[-67.9581962, 46.9449938], [-67.9643102, 46.9243393], [-67.9340781, 46.9201638], [-67.9279577, 46.940818099999994], [-67.9581962, 46.9449938]]]"
CAR,"[80, 167]","[[[-67.9218312, 46.9614745], [-67.9279556, 46.9408198], [-67.8977169, 46.936639], [-67.89158610000001, 46.9572934], [-67.9218312, 46.9614745]]]"
CAR,"[84, 167]","[[[-67.8008452, 46.9447185], [-67.8069955, 46.9240649], [-67.7767648, 46.9198647], [-67.77060809999999, 46.940518], [-67.8008452, 46.9447185]]]"
CAR,"[23, 156]","[[[-69.7136258, 46.9645084], [-69.7193506, 46.943798799999996], [-69.6890238, 46.93989], [-69.6832926, 46.9605994], [-69.7136258, 46.9645084]]]"
CAR,"[25, 157]","[[[-69.6472381, 46.9773748], [-69.6529752, 46.9566812], [-69.6226412, 46.952762], [-69.6168976, 46.9734554], [-69.6472381, 46.9773748]]]"
CAR,"[26, 157]","[[[-69.6169049, 46.9734563], [-69.6226485, 46.9527629], [-69.5923317, 46.948840800000006], [-69.58658150000001, 46.969534], [-69.6169049, 46.9734563]]]"
CAR,"[27, 157]","[[[-69.5865801, 46.9695338], [-69.5923302, 46.948840600000004], [-69.56201300000001, 46.944913400000004], [-69.5562563, 46.965606300000005], [-69.5865801, 46.9695338]]]"
CAR,"[28, 157]","[[[-69.5562593, 46.9656067], [-69.562016, 46.9449138], [-69.5317072, 46.940982600000005], [-69.525944, 46.9616753], [-69.5562593, 46.9656067]]]"
CAR,"[29, 158]","[[[-69.5201694, 46.9823633], [-69.5259352, 46.9616741], [-69.49560500000001, 46.95773560000001], [-69.48983270000001, 46.978424600000004], [-69.5201694, 46.9823633]]]"
CAR,"[33, 158]","[[[-69.3988744, 46.9665846], [-69.4046663, 46.945896499999996], [-69.37436100000001, 46.9419409], [-69.3685626, 46.9626288], [-69.3988744, 46.9665846]]]"
CAR,"[34, 158]","[[[-69.3685567, 46.9626281], [-69.3743552, 46.941940100000004], [-69.3440408, 46.937978300000005], [-69.3382358, 46.95866600000001], [-69.3685567, 46.9626281]]]"
CAR,"[37, 159]","[[[-69.2718018, 46.9714294], [-69.2776252, 46.9507358], [-69.2473267, 46.9467613], [-69.24149680000001, 46.9674547], [-69.2718018, 46.9714294]]]"
CAR,"[39, 159]","[[[-69.2111725, 46.9634724], [-69.217009, 46.9427793], [-69.1867069, 46.9387942], [-69.1808639, 46.9594871], [-69.2111725, 46.9634724]]]"
CAR,"[40, 160]","[[[-69.1750222, 46.9801677], [-69.1808662, 46.9594843], [-69.1505631, 46.9554946], [-69.1447127, 46.9761778], [-69.1750222, 46.9801677]]]"
CAR,"[41, 160]","[[[-69.1447112, 46.9761776], [-69.1505617, 46.9554944], [-69.1202583, 46.9514996], [-69.1144013, 46.972182499999995], [-69.1447112, 46.9761776]]]"
CAR,"[42, 160]","[[[-69.1144043, 46.9721829], [-69.12026130000001, 46.9515], [-69.08996640000001, 46.947501200000005], [-69.08410280000001, 46.96818390000001], [-69.1144043, 46.9721829]]]"
CAR,"[43, 160]","[[[-69.0840985, 46.9681833], [-69.089962, 46.9475006], [-69.059661, 46.943495899999995], [-69.05379090000001, 46.964178399999994], [-69.0840985, 46.9681833]]]"
CAR,"[44, 160]","[[[-69.0537924, 46.9641786], [-69.05966240000001, 46.9434961], [-69.02936690000001, 46.939487099999994], [-69.02349040000001, 46.960169199999996], [-69.0537924, 46.9641786]]]"
CAR,"[46, 161]","[[[-68.9873175, 46.9768228], [-68.9932009, 46.9561524], [-68.96289250000001, 46.952132], [-68.95700260000001, 46.9728022], [-68.9873175, 46.9768228]]]"
CAR,"[47, 161]","[[[-68.9570055, 46.9728026], [-68.9628954, 46.9521324], [-68.93259549999999, 46.948108100000006], [-68.92669899999999, 46.96877810000001], [-68.9570055, 46.9728026]]]"
CAR,"[50, 162]","[[[-68.8602071, 46.9814087], [-68.8661238, 46.960726900000004], [-68.8358428, 46.95669040000001], [-68.8299196, 46.97737200000001], [-68.8602071, 46.9814087]]]"
CAR,"[59, 163]","[[[-68.5816367, 46.9655576], [-68.5876123, 46.944889399999994], [-68.5573399, 46.94080879999999], [-68.5513578, 46.96147669999999], [-68.5816367, 46.9655576]]]"
CAR,"[61, 164]","[[[-68.5150886, 46.9780457], [-68.5210781, 46.9573875], [-68.49080169999999, 46.953296800000004], [-68.48480559999999, 46.97395470000001], [-68.5150886, 46.9780457]]]"
CAR,"[62, 164]","[[[-68.4848129, 46.9739556], [-68.49080889999999, 46.953297799999994], [-68.46054969999999, 46.9492042], [-68.4545472, 46.9698619], [-68.4848129, 46.9739556]]]"
CAR,"[64, 164]","[[[-68.4242536, 46.9657592], [-68.4302626, 46.9451018], [-68.39999420000001, 46.9409968], [-68.3939787, 46.961654], [-68.4242536, 46.9657592]]]"
CAR,"[68, 165]","[[[-68.2971287, 46.9699652], [-68.30316690000001, 46.9493103], [-68.27290280000001, 46.9451861], [-68.26685810000001, 46.9658407], [-68.2971287, 46.9699652]]]"
CAR,"[70, 166]","[[[-68.2305438, 46.9823726], [-68.23659950000001, 46.9617158], [-68.20633720000001, 46.9575823], [-68.200275, 46.9782388], [-68.2305438, 46.9823726]]]"
CAR,"[72, 166]","[[[-68.1700017, 46.9740992], [-68.1760703, 46.953443], [-68.14581050000001, 46.9492995], [-68.1397354, 46.969955500000005], [-68.1700017, 46.9740992]]]"
CAR,"[73, 166]","[[[-68.1397368, 46.9699557], [-68.14581199999999, 46.9492997], [-68.11555779999999, 46.9451519], [-68.10947619999999, 46.9658076], [-68.1397368, 46.9699557]]]"
CAR,"[75, 167]","[[[-68.0731315, 46.9823135], [-68.0792234, 46.961657599999995], [-68.04896240000001, 46.957499299999995], [-68.04286390000001, 46.97815489999999], [-68.0731315, 46.9823135]]]"
CAR,"[76, 167]","[[[-68.042861, 46.9781545], [-68.0489595, 46.957498900000004], [-68.01869529999999, 46.953335], [-68.0125904, 46.973990400000005], [-68.042861, 46.9781545]]]"
CAR,"[77, 167]","[[[-68.0125977, 46.9739914], [-68.0187026, 46.953336], [-67.9884557, 46.9491694], [-67.98234430000001, 46.9698245], [-68.0125977, 46.9739914]]]"
CAR,"[78, 167]","[[[-67.9823356, 46.9698233], [-67.988447, 46.9491681], [-67.95818539999999, 46.9449944], [-67.95206749999998, 46.965649299999995], [-67.9823356, 46.9698233]]]"
CAR,"[81, 168]","[[[-67.8854546, 46.9779321], [-67.8915858, 46.9572892], [-67.8613405, 46.9531029], [-67.8552028, 46.9737456], [-67.8854546, 46.9779321]]]"
CAR,"[83, 168]","[[[-67.824945, 46.9695531], [-67.8310891, 46.9489107], [-67.8008435, 46.9447142], [-67.79469279999999, 46.9653563], [-67.824945, 46.9695531]]]"
CAR,"[23, 157]","[[[-69.7079035, 46.9851965], [-69.7136275, 46.9645024], [-69.6832942, 46.9605934], [-69.67756370000001, 46.9812873], [-69.7079035, 46.9851965]]]"
CAR,"[24, 158]","[[[-69.6718379, 47.0019786], [-69.677571, 46.9812882], [-69.6472483, 46.9773762], [-69.6415087, 46.998066300000005], [-69.6718379, 47.0019786]]]"
CAR,"[25, 158]","[[[-69.6414985, 46.9980649], [-69.6472381, 46.9773748], [-69.6168976, 46.9734554], [-69.6111514, 46.9941452], [-69.6414985, 46.9980649]]]"
CAR,"[27, 158]","[[[-69.5808273, 46.9902234], [-69.58658009999999, 46.9695338], [-69.55625629999999, 46.9656063], [-69.55049709999999, 46.9862957], [-69.5808273, 46.9902234]]]"
CAR,"[28, 158]","[[[-69.5505, 46.9862961], [-69.5562593, 46.965606699999995], [-69.525944, 46.961675299999996], [-69.52017819999999, 46.982364399999994], [-69.5505, 46.9862961]]]"
CAR,"[29, 159]","[[[-69.5143969, 47.0030638], [-69.520168, 46.982368199999996], [-69.48983129999999, 46.9784295], [-69.4840536, 46.9991248], [-69.5143969, 47.0030638]]]"
CAR,"[30, 159]","[[[-69.4840594, 46.9991256], [-69.4898371, 46.9784303], [-69.4595146, 46.9744883], [-69.45373040000001, 46.995183399999995], [-69.4840594, 46.9991256]]]"
CAR,"[32, 159]","[[[-69.423401, 46.9912361], [-69.4291918, 46.9705413], [-69.3988686, 46.966589], [-69.3930713, 46.9872836], [-69.423401, 46.9912361]]]"
CAR,"[35, 160]","[[[-69.3266194, 47.0000474], [-69.3324307, 46.9793628], [-69.3021176, 46.9753973], [-69.2962997, 46.9960816], [-69.3266194, 47.0000474]]]"
CAR,"[37, 160]","[[[-69.2659783, 46.9921105], [-69.2718026, 46.971426400000006], [-69.2414976, 46.967451700000005], [-69.2356667, 46.98813560000001], [-69.2659783, 46.9921105]]]"
CAR,"[40, 161]","[[[-69.169179, 47.0008356], [-69.1750234, 46.9801637], [-69.1447138, 46.9761738], [-69.138863, 46.9968455], [-69.169179, 47.0008356]]]"
CAR,"[44, 161]","[[[-69.0479231, 46.9848455], [-69.05379350000001, 46.9641746], [-69.0234915, 46.9601653], [-69.0176146, 46.980836], [-69.0479231, 46.9848455]]]"
CAR,"[46, 162]","[[[-68.9814246, 46.9975136], [-68.9873152, 46.976830799999995], [-68.9570003, 46.9728102], [-68.9511032, 46.9934927], [-68.9814246, 46.9975136]]]"
CAR,"[47, 162]","[[[-68.9511061, 46.9934931], [-68.9570032, 46.9728106], [-68.9266968, 46.968786], [-68.9207931, 46.9894683], [-68.9511061, 46.9934931]]]"
CAR,"[49, 162]","[[[-68.8905017, 46.9854413], [-68.8964119, 46.964759199999996], [-68.8661194, 46.9607263], [-68.8602028, 46.981408099999996], [-68.8905017, 46.9854413]]]"
CAR,"[50, 163]","[[[-68.8542912, 47.0020751], [-68.86020830000001, 46.9814047], [-68.82992070000002, 46.977368], [-68.82399720000002, 46.998038099999995], [-68.8542912, 47.0020751]]]"
CAR,"[51, 163]","[[[-68.8239884, 46.9980369], [-68.82991200000001, 46.977366800000006], [-68.79960960000001, 46.97332300000001], [-68.79367950000001, 46.99399290000001], [-68.8239884, 46.9980369]]]"
CAR,"[52, 163]","[[[-68.793681, 46.9939931], [-68.79961100000001, 46.973323199999996], [-68.76931420000001, 46.9692751], [-68.76337760000001, 46.989944699999995], [-68.793681, 46.9939931]]]"
CAR,"[54, 163]","[[[-68.7330784, 46.9858917], [-68.73902149999999, 46.9652223], [-68.708727, 46.9611643], [-68.7027775, 46.9818334], [-68.7330784, 46.9858917]]]"
CAR,"[55, 164]","[[[-68.6968336, 47.0024908], [-68.7027841, 46.981831199999995], [-68.6724975, 46.977769699999996], [-68.66654050000001, 46.998429099999996], [-68.6968336, 47.0024908]]]"
CAR,"[56, 164]","[[[-68.666539, 46.9984289], [-68.672496, 46.9777695], [-68.6422092, 46.9737029], [-68.6362456, 46.994362], [-68.666539, 46.9984289]]]"
CAR,"[57, 164]","[[[-68.6362442, 46.9943618], [-68.64220769999999, 46.9737027], [-68.61192059999999, 46.9696309], [-68.60595049999999, 46.9902898], [-68.6362442, 46.9943618]]]"
CAR,"[58, 164]","[[[-68.6059505, 46.9902898], [-68.6119206, 46.9696309], [-68.58163610000001, 46.9655544], [-68.57565960000001, 46.986213], [-68.6059505, 46.9902898]]]"
CAR,"[59, 164]","[[[-68.575661, 46.9862132], [-68.5816376, 46.965554600000004], [-68.5513587, 46.961473700000006], [-68.5453756, 46.98213210000001], [-68.575661, 46.9862132]]]"
CAR,"[63, 165]","[[[-68.4485295, 46.9905174], [-68.45453520000001, 46.969861300000005], [-68.42424890000001, 46.965759600000005], [-68.41823660000001, 46.986415400000006], [-68.4485295, 46.9905174]]]"
CAR,"[65, 166]","[[[-68.3819312, 47.0029709], [-68.3879544, 46.982312900000004], [-68.35766699999999, 46.978201500000004], [-68.3516373, 46.998859200000005], [-68.3819312, 47.0029709]]]"
CAR,"[73, 167]","[[[-68.1336572, 46.9906141], [-68.1397362, 46.9699577], [-68.1094756, 46.9658096], [-68.1033901, 46.9864658], [-68.1336572, 46.9906141]]]"
CAR,"[78, 168]","[[[-67.976225, 46.990463], [-67.9823368, 46.9698193], [-67.9520687, 46.9656453], [-67.9459504, 46.986288699999996], [-67.976225, 46.990463]]]"
CAR,"[79, 168]","[[[-67.9459606, 46.9862901], [-67.9520789, 46.9656467], [-67.92183390000001, 46.9614707], [-67.91570910000002, 46.9821139], [-67.9459606, 46.9862901]]]"
CAR,"[82, 169]","[[[-67.8490577, 46.9943903], [-67.85519930000001, 46.9737472], [-67.8249444, 46.9695551], [-67.8187963, 46.9901979], [-67.8490577, 46.9943903]]]"
CAR,"[23, 158]","[[[-69.7021769, 47.0058871], [-69.7079035, 46.9851965], [-69.67756370000001, 46.9812873], [-69.6718306, 47.0019776], [-69.7021769, 47.0058871]]]"
CAR,"[25, 159]","[[[-69.6357521, 47.0187664], [-69.64149710000001, 46.9980699], [-69.61115000000001, 46.9941502], [-69.6053985, 47.0148465], [-69.6357521, 47.0187664]]]"
CAR,"[28, 159]","[[[-69.544734, 47.0069969], [-69.55049860000001, 46.9863011], [-69.52017680000002, 46.982369399999996], [-69.51440560000002, 47.0030649], [-69.544734, 47.0069969]]]"
CAR,"[30, 160]","[[[-69.4782816, 47.0198084], [-69.4840602, 46.9991226], [-69.45373120000001, 46.9951804], [-69.447946, 47.015866], [-69.4782816, 47.0198084]]]"
CAR,"[34, 160]","[[[-69.3569476, 47.0040092], [-69.3627523, 46.9833244], [-69.33242489999999, 46.9793621], [-69.32661359999999, 47.000046700000006], [-69.3569476, 47.0040092]]]"
CAR,"[36, 161]","[[[-69.2904797, 47.0167501], [-69.2962979, 46.9960773], [-69.265975, 46.992106], [-69.26015029999999, 47.0127786], [-69.2904797, 47.0167501]]]"
CAR,"[37, 161]","[[[-69.2601547, 47.0127792], [-69.2659794, 46.9921065], [-69.2356678, 46.988131599999996], [-69.2298366, 47.008804], [-69.2601547, 47.0127792]]]"
CAR,"[39, 161]","[[[-69.1994992, 47.0048212], [-69.205337, 46.9841491], [-69.1750219, 46.9801635], [-69.1691776, 47.00083540000001], [-69.1994992, 47.0048212]]]"
CAR,"[42, 162]","[[[-69.1026813, 47.0135421], [-69.1085458, 46.9928583], [-69.0782378, 46.988859000000005], [-69.0723668, 47.0095426], [-69.1026813, 47.0135421]]]"
CAR,"[44, 162]","[[[-69.0420433, 47.0055368], [-69.04792090000001, 46.9848535], [-69.01761230000001, 46.980843899999996], [-69.01172830000002, 47.001526999999996], [-69.0420433, 47.0055368]]]"
CAR,"[45, 163]","[[[-69.0058523, 47.0221955], [-69.0117367, 47.001524], [-68.9814388, 46.997511300000006], [-68.97554790000001, 47.018182700000004], [-69.0058523, 47.0221955]]]"
CAR,"[47, 163]","[[[-68.9452097, 47.0141602], [-68.95110720000001, 46.9934892], [-68.92079430000001, 46.9894643], [-68.91489020000002, 47.0101352], [-68.9452097, 47.0141602]]]"
CAR,"[48, 163]","[[[-68.9148975, 47.0101361], [-68.9208015, 46.9894653], [-68.8905058, 46.9854377], [-68.8845953, 47.0061083], [-68.9148975, 47.0101361]]]"
CAR,"[52, 164]","[[[-68.7877508, 47.0146504], [-68.7936818, 46.9939901], [-68.7633785, 46.989941699999996], [-68.757441, 47.010601799999996], [-68.7877508, 47.0146504]]]"
CAR,"[56, 165]","[[[-68.6605784, 47.0190877], [-68.6665387, 46.9984299], [-68.6362453, 46.994363], [-68.6302786, 47.0150205], [-68.6605784, 47.0190877]]]"
CAR,"[59, 165]","[[[-68.5696809, 47.0068713], [-68.5756607, 46.9862142], [-68.5453753, 46.9821331], [-68.53938910000001, 47.002789899999996], [-68.5696809, 47.0068713]]]"
CAR,"[65, 167]","[[[-68.3759035, 47.0236313], [-68.3819306, 47.002972899999996], [-68.3516367, 46.99886119999999], [-68.3456031, 47.01951939999999], [-68.3759035, 47.0236313]]]"
CAR,"[67, 167]","[[[-68.3153258, 47.0154055], [-68.3213658, 46.9947476], [-68.2910831, 46.9906272], [-68.28503649999999, 47.0112848], [-68.3153258, 47.0154055]]]"
CAR,"[68, 167]","[[[-68.285038, 47.011285], [-68.2910846, 46.9906274], [-68.2608074, 46.9865027], [-68.25475440000001, 47.0071601], [-68.285038, 47.011285]]]"
CAR,"[69, 167]","[[[-68.2547588, 47.0071607], [-68.2608118, 46.9865033], [-68.2305461, 46.982375000000005], [-68.22448659999999, 47.003032100000006], [-68.2547588, 47.0071607]]]"
CAR,"[70, 168]","[[[-68.2184249, 47.0236734], [-68.2244848, 47.0030278], [-68.1942096, 46.998893699999996], [-68.1881432, 47.019539099999996], [-68.2184249, 47.0236734]]]"
CAR,"[71, 168]","[[[-68.1881402, 47.0195387], [-68.19420670000001, 46.9988933], [-68.16392830000001, 46.9947537], [-68.1578554, 47.015398899999994], [-68.1881402, 47.0195387]]]"
CAR,"[73, 168]","[[[-68.127579, 47.0112551], [-68.1336584, 46.9906101], [-68.1033913, 46.9864618], [-68.0973054, 47.0071065], [-68.127579, 47.0112551]]]"
CAR,"[75, 169]","[[[-68.0609434, 47.0236008], [-68.0670397, 47.002956], [-68.03676569999999, 46.9987971], [-68.0306629, 47.019441699999994], [-68.0609434, 47.0236008]]]"
CAR,"[78, 169]","[[[-67.9701087, 47.0111091], [-67.97622439999999, 46.990465], [-67.9459498, 46.9862907], [-67.9398276, 47.0069345], [-67.9701087, 47.0111091]]]"
CAR,"[79, 169]","[[[-67.9398378, 47.0069359], [-67.94596, 46.9862921], [-67.9157085, 46.9821159], [-67.9095799, 47.002759499999996], [-67.9398378, 47.0069359]]]"
CAR,"[80, 170]","[[[-67.9034514, 47.0233844], [-67.9095799, 47.0027543], [-67.8793218, 46.9985727], [-67.8731868, 47.0192025], [-67.9034514, 47.0233844]]]"
CAR,"[81, 170]","[[[-67.8731854, 47.0192023], [-67.8793203, 46.9985725], [-67.849062, 46.9943857], [-67.8429206, 47.0150153], [-67.8731854, 47.0192023]]]"
CAR,"[82, 170]","[[[-67.8429177, 47.0150149], [-67.8490591, 46.9943853], [-67.8187978, 46.990193], [-67.8126499, 47.0108223], [-67.8429177, 47.0150149]]]"
CAR,"[83, 170]","[[[-67.8126499, 47.0108223], [-67.8187978, 46.990193], [-67.7885392, 46.9859959], [-67.7823848, 47.006625], [-67.8126499, 47.0108223]]]"
CAR,"[27, 160]","[[[-69.5693097, 47.0316079], [-69.5750687, 47.0109214], [-69.5447319, 47.0069935], [-69.5389664, 47.0276798], [-69.5693097, 47.0316079]]]"
CAR,"[28, 160]","[[[-69.5389693, 47.0276801], [-69.5447348, 47.0069939], [-69.5144065, 47.0030619], [-69.5086344, 47.023748], [-69.5389693, 47.0276801]]]"
CAR,"[29, 160]","[[[-69.5086256, 47.0237468], [-69.5143977, 47.0030608], [-69.4840544, 46.9991219], [-69.4782758, 47.0198076], [-69.5086256, 47.0237468]]]"
CAR,"[30, 161]","[[[-69.4725038, 47.0404787], [-69.4782827, 47.0198044], [-69.44794719999999, 47.015862], [-69.44216159999999, 47.0365361], [-69.4725038, 47.0404787]]]"
CAR,"[31, 161]","[[[-69.4421616, 47.0365361], [-69.4479472, 47.015862], [-69.4176142, 47.0119148], [-69.41182210000001, 47.0325886], [-69.4421616, 47.0365361]]]"
CAR,"[33, 161]","[[[-69.3814808, 47.0286359], [-69.38727940000001, 47.007962299999996], [-69.35695450000001, 47.004006], [-69.35114940000001, 47.0246794], [-69.3814808, 47.0286359]]]"
CAR,"[35, 162]","[[[-69.3149879, 47.04141], [-69.32080660000001, 47.0207245], [-69.2904804, 47.0167585], [-69.28465510000001, 47.037443700000004], [-69.3149879, 47.04141]]]"
CAR,"[36, 162]","[[[-69.2846522, 47.0374433], [-69.2904775, 47.0167581], [-69.260148, 47.0127865], [-69.2543162, 47.0334715], [-69.2846522, 47.0374433]]]"
CAR,"[38, 162]","[[[-69.2239872, 47.0294956], [-69.2298256, 47.0088108], [-69.1994926, 47.004828599999996], [-69.1936477, 47.0255131], [-69.2239872, 47.0294956]]]"
CAR,"[39, 162]","[[[-69.1936521, 47.0255137], [-69.199497, 47.004829199999996], [-69.16917529999999, 47.000843399999994], [-69.1633239, 47.02152769999999], [-69.1936521, 47.0255137]]]"
CAR,"[40, 163]","[[[-69.1574747, 47.0421966], [-69.1633265, 47.0215239], [-69.13300389999999, 47.0175335], [-69.1271455, 47.038206], [-69.1574747, 47.0421966]]]"
CAR,"[42, 163]","[[[-69.0968176, 47.0342104], [-69.10268239999999, 47.0135381], [-69.07236789999999, 47.0095386], [-69.0664966, 47.0302106], [-69.0968176, 47.0342104]]]"
CAR,"[43, 163]","[[[-69.0664922, 47.03021], [-69.0723636, 47.009538], [-69.042043, 47.0055326], [-69.0361651, 47.026204400000005], [-69.0664922, 47.03021]]]"
CAR,"[44, 163]","[[[-69.0361665, 47.0262046], [-69.0420444, 47.0055328], [-69.0117294, 47.001523], [-69.005845, 47.0221945], [-69.0361665, 47.0262046]]]"
CAR,"[45, 164]","[[[-68.9999677, 47.0428546], [-69.0058531, 47.022192499999996], [-68.97554869999999, 47.0181797], [-68.96965689999999, 47.0388415], [-68.9999677, 47.0428546]]]"
CAR,"[47, 164]","[[[-68.9393122, 47.0348188], [-68.94521060000001, 47.0141572], [-68.9148911, 47.0101322], [-68.9089862, 47.0307935], [-68.9393122, 47.0348188]]]"
CAR,"[49, 164]","[[[-68.8786817, 47.026766], [-68.8845932, 47.006104900000004], [-68.8542877, 47.00207150000001], [-68.8483698, 47.02273230000001], [-68.8786817, 47.026766]]]"
CAR,"[50, 164]","[[[-68.8483741, 47.0227329], [-68.8542921, 47.0020721], [-68.82399799999999, 46.9980351], [-68.81807349999998, 47.0186957], [-68.8483741, 47.0227329]]]"
CAR,"[51, 165]","[[[-68.8121368, 47.0393545], [-68.8180645, 47.0186955], [-68.7877491, 47.0146512], [-68.7818149, 47.03531], [-68.8121368, 47.0393545]]]"
CAR,"[53, 165]","[[[-68.7515014, 47.0312615], [-68.75744209999999, 47.010602999999996], [-68.72713789999999, 47.006549899999996], [-68.72119059999999, 47.0272082], [-68.7515014, 47.0312615]]]"
CAR,"[54, 165]","[[[-68.7211877, 47.0272078], [-68.7271349, 47.0065496], [-68.6968275, 47.002491], [-68.6908737, 47.023149], [-68.7211877, 47.0272078]]]"
CAR,"[56, 166]","[[[-68.6546129, 47.0397508], [-68.66057760000001, 47.0190906], [-68.63027770000001, 47.0150235], [-68.6243065, 47.0356835], [-68.6546129, 47.0397508]]]"
CAR,"[60, 166]","[[[-68.533396, 47.0234519], [-68.5393867, 47.0027927], [-68.5090946, 46.9987062], [-68.5030974, 47.0193652], [-68.533396, 47.0234519]]]"
CAR,"[61, 167]","[[[-68.4970958, 47.0400265], [-68.5030968, 47.019367200000005], [-68.4728009, 47.015275700000004], [-68.46679329999999, 47.03593480000001], [-68.4970958, 47.0400265]]]"
CAR,"[62, 167]","[[[-68.4668006, 47.0359358], [-68.4728082, 47.0152766], [-68.4425295, 47.0111824], [-68.4365154, 47.0318413], [-68.4668006, 47.0359358]]]"
CAR,"[66, 168]","[[[-68.3395791, 47.0401632], [-68.345613, 47.0195166], [-68.3153327, 47.015402300000005], [-68.3092923, 47.0360487], [-68.3395791, 47.0401632]]]"
CAR,"[67, 168]","[[[-68.3092865, 47.0360479], [-68.3153269, 47.0154015], [-68.2850377, 47.0112809], [-68.2789908, 47.031927], [-68.3092865, 47.0360479]]]"
